Pokemon,Fast Move,Charged Move,DPS,TDO,DPS^3*TDO,CP
Mew,Infestation,Thunder,9.694,363.3,330.9,3265
Starmie,Water Gun,Psybeam,10.896,255.8,330.9,2584
Politoed,Bubble,Return,10.255,306.5,330.5,2449
Vileplume,Acid,Moonblast,10.746,266,330.1,2559
Ludicolo,Bubble,Hydro Pump,10.491,285.1,329.2,2323
Mew,Steel Wing,Low Sweep,9.679,362.7,328.9,3265
Ninetales,Ember,Overheat,10.474,286.1,328.8,2279
Feraligatr,Water Gun,Crunch,10.229,307,328.6,2857
Alolan Sandslash,Metal Claw,Gyro Ball,10.351,295.7,327.9,2432
Mew,Waterfall,Ancient Power,9.67,362.4,327.6,3265
Shiftry,Snarl,Hurricane,11.179,234.2,327.2,2333
Articuno,Frost Breath,Icy Wind,9.585,370.6,326.4,3051
Sceptile,Bullet Seed,Earthquake,10.81,258.1,326,2757
Shiftry,Razor Leaf,Hurricane,11.168,234,325.9,2333
Mew,Snarl,Ancient Power,9.647,361.5,324.5,3265
Armaldo,Struggle Bug,Cross Poison,10.598,272.4,324.3,2848
Mew,Rock Smash,Stone Edge,9.641,361.3,323.7,3265
Poliwrath,Bubble,Submission,10.134,310.7,323.4,2586
Starmie,Quick Attack,Ice Beam,10.829,254.2,322.9,2584
Primeape,Counter,Low Sweep,11.429,216,322.5,2288
Unfezant,Air Slash,Heat Wave,10.893,249.5,322.5,2734
Sunflora,Razor Leaf,Sludge Bomb,11.212,228.8,322.4,2141
Ampharos,Volt Switch,Power Gem,10.326,292.7,322.3,2852
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Luxray,Hidden Power,Crunch,10.728,261,322.2,2888
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Starmie,Hidden Power,Hydro Pump,10.82,254,321.8,2584
Lapras,Water Gun,Skull Bash,9.574,366.7,321.7,2641
Nidoqueen,Poison Jab,Stone Edge,10.266,297.3,321.7,2488
Relicanth,Water Gun,Aqua Tail,9.701,352.2,321.5,2528
Mew,Rock Smash,Energy Ball,9.624,360.6,321.4,3265
Mew,Rock Smash,Gyro Ball,9.612,360.2,319.9,3265
Mew,Cut,Bulldoze,9.611,360.2,319.7,3265
Meganium,Razor Leaf,Petal Blizzard,10.085,311.3,319.4,2410
Haunter,Shadow Claw,Shadow Punch,12.736,154.2,318.6,1963
Starmie,Hidden Power,Ice Beam,10.791,253.3,318.4,2584
Starmie,Hidden Power,Ice Beam,10.791,253.3,318.4,2584
Sunflora,Bullet Seed,Solar Beam,11.174,228,318.1,2141
Ampharos,Charge Beam,Dragon Pulse,10.289,291.7,317.7,2852
Mew,Frost Breath,Flash Cannon,9.594,359.5,317.4,3265
Mew,Dragon Tail,Low Sweep,9.593,359.5,317.4,3265
Abomasnow,Razor Leaf,Energy Ball,10.445,278.4,317.2,2362
Regice,Lock-On,Focus Blast,9.107,419.8,317.1,3122
Regirock,Lock-On,Focus Blast,9.107,419.8,317.1,3122
Electabuzz,Thunder Shock,Thunder,11.03,235.7,316.3,2334
Unfezant,Steel Wing,Heat Wave,10.84,248.3,316.2,2734
Ampharos,Volt Switch,Focus Blast,10.272,291.2,315.6,2852
Electabuzz,Thunder Shock,Thunder Punch,11.024,235.6,315.6,2334
Ninetales,Fire Spin,Fire Blast,10.367,283.2,315.5,2279
Golduck,Water Gun,Bubble Beam,10.574,266.3,314.8,2450
Carnivine,Vine Whip,Energy Ball,11.144,226.6,313.6,2159
Porygon2,Charge Beam,Solar Beam,10.211,294.3,313.4,2711
Starmie,Water Gun,Thunder,10.748,252.3,313.3,2584
Mew,Rock Smash,Thunder,9.548,357.8,311.4,3265
Mew,Volt Switch,Focus Blast,9.547,357.8,311.3,3265
Alolan Raichu,Thunder Shock,Thunder Punch,11.174,222.8,310.8,2286
Feraligatr,Ice Fang,Ice Beam,10.088,302.7,310.8,2857
Rapidash,Low Kick,Fire Blast,10.918,238.7,310.7,2461
Mew,Frost Breath,Bulldoze,9.539,357.5,310.2,3265
Swampert,Mud Shot,Sludge Wave,9.945,314.7,309.5,2974
Mew,Shadow Claw,Low Sweep,9.532,357.2,309.4,3265
Scyther,Air Slash,Night Slash,10.651,255.7,308.9,2706
Pinsir,Rock Smash,Close Combat,10.611,258.2,308.5,2959
Meganium,Vine Whip,Earthquake,9.998,308.6,308.4,2410
Mew,Volt Switch,Dark Pulse,9.523,356.9,308.2,3265
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Togekiss,Hidden Power,Ancient Power,9.731,333.7,307.5,3332
Mew,Volt Switch,Blizzard,9.515,356.6,307.1,3265
Regice,Lock-On,Earthquake,9.034,416.4,307,3122
Ninetales,Fire Spin,Solar Beam,10.285,280.9,305.7,2279
Tentacruel,Poison Jab,Blizzard,9.896,315.4,305.7,2422
Mew,Steel Wing,Flame Charge,9.501,356,305.3,3265
Mew,Struggle Bug,Energy Ball,9.499,356,305.1,3265
Feraligatr,Bite,Crunch,10.036,301.1,304.4,2857
Muk,Acid,Thunder Punch,9.858,317.3,303.9,2757
Scyther,Steel Wing,Night Slash,10.607,254.6,303.9,2706
Pinsir,Rock Smash,Submission,10.568,257.2,303.5,2959
Alolan Raichu,Spark,Thunder Punch,11.105,221.4,303.2,2286
Kingdra,Dragon Breath,Octazooka,10.158,288.8,302.7,2641
Sunflora,Razor Leaf,Petal Blizzard,11.035,225.1,302.6,2141
Kabutops,Rock Smash,Stone Edge,10.626,252,302.3,2713
Mew,Struggle Bug,Gyro Ball,9.476,355.1,302.1,3265
Poliwrath,Rock Smash,Submission,9.963,305.5,302.1,2586
Tentacruel,Poison Jab,Sludge Wave,9.867,314.4,302.1,2422
Kingdra,Waterfall,Octazooka,10.151,288.6,301.8,2641
Ninetales,Feint Attack,Overheat,10.247,279.9,301.2,2279
Ampharos,Volt Switch,Dragon Pulse,10.152,287.8,301.1,2852
Mew,Cut,Ancient Power,9.465,354.7,300.8,3265
Lapras,Frost Breath,Skull Bash,9.408,360.3,300.1,2641
Walrein,Frost Breath,Water Pulse,9.688,330,300.1,2726
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Porygon2,Hidden Power,Solar Beam,10.098,291.1,299.8,2711
Muk,Lick,Dark Pulse,9.823,316.1,299.7,2757
Alolan Raichu,Volt Switch,Grass Knot,11.069,220.7,299.4,2286
Golduck,Water Gun,Ice Beam,10.442,262.9,299.3,2450
Abomasnow,Powder Snow,Blizzard,10.293,274.3,299.2,2362
Granbull,Snarl,Close Combat,10.738,241.5,299,2552
Starmie,Tackle,Ice Beam,10.623,249.4,299,2584
Rapidash,Ember,Drill Run,10.806,236.3,298.1,2461
Alolan Sandslash,Powder Snow,Blizzard,10.105,288.6,297.9,2432
Mew,Dragon Tail,Flame Charge,9.438,353.7,297.3,3265
Granbull,Bite,Close Combat,10.72,241.1,297,2552
Starmie,Quick Attack,Power Gem,10.595,248.7,295.8,2584
Mew,Struggle Bug,Stone Edge,9.425,353.2,295.7,3265
Rhydon,Rock Smash,Megahorn,9.802,313.8,295.5,3179
Mew,Infestation,Bulldoze,9.419,353,294.9,3265
Mew,Frost Breath,Ancient Power,9.417,352.9,294.7,3265
Starmie,Hidden Power,Power Gem,10.583,248.4,294.5,2584
Starmie,Hidden Power,Power Gem,10.583,248.4,294.5,2584
Jynx,Confusion,Draining Kiss,10.944,224.4,294.2,2555
Shiftry,Feint Attack,Hurricane,10.885,228.1,294.1,2333
Articuno,Ice Shard,Icy Wind,9.329,360.8,292.9,3051
Regirock,Lock-On,Zap Cannon,8.926,411.4,292.5,3122
Mew,Infestation,Flash Cannon,9.398,352.2,292.4,3265
Mew,Shadow Claw,Flame Charge,9.397,352.2,292.3,3265
Mew,Rock Smash,Bulldoze,9.389,351.9,291.2,3265
Mew,Charge Beam,Energy Ball,9.386,351.7,290.8,3265
Crobat,Air Slash,Air Cutter,10.046,286.6,290.6,2646
Mew,Poison Jab,Low Sweep,9.378,351.4,289.8,3265
Drapion,Poison Sting,Crunch,10.066,283.5,289.1,2453
Sceptile,Fury Cutter,Aerial Ace,10.478,250.2,287.8,2757
Mew,Pound,Low Sweep,9.355,350.6,287,3265
Haunter,Shadow Claw,Dark Pulse,12.406,150.2,286.8,1963
Muk,Infestation,Sludge Wave,9.713,312.6,286.4,2757
Mew,Charge Beam,Gyro Ball,9.346,350.3,286,3265
Floatzel,Waterfall,Aqua Jet,11.063,211,285.6,2443
Regirock,Rock Smash,Stone Edge,8.871,408.9,285.4,3122
Mew,Rock Smash,Flash Cannon,9.34,350,285.2,3265
Ninetales,Ember,Flamethrower,10.102,275.9,284.4,2279
Porygon2,Lock-On,Zap Cannon,9.955,286.9,283.1,2711
Golduck,Confusion,Synchronoise,10.296,259.3,283,2450
Mew,Struggle Bug,Thunder,9.317,349.2,282.4,3265
Mew,Waterfall,Low Sweep,9.314,349,282.1,3265
Starmie,Hidden Power,Psybeam,10.469,245.8,282,2584
Starmie,Hidden Power,Psybeam,10.469,245.8,282,2584
Starmie,Quick Attack,Psybeam,10.469,245.8,282,2584
Mew,Rock Smash,Ancient Power,9.31,348.9,281.5,3265
Mew,Infestation,Ancient Power,9.303,348.6,280.7,3265
Alolan Ninetales,Feint Attack,Ice Beam,10.028,277.9,280.3,2309
Granbull,Bite,Crunch,10.566,237.7,280.3,2552
Cloyster,Frost Breath,Aurora Beam,9.949,284.4,280.1,2547
Politoed,Mud Shot,Hydro Pump,9.837,294,279.8,2449
Mew,Poison Jab,Flame Charge,9.295,348.3,279.7,3265
Scyther,Fury Cutter,Night Slash,10.386,249.4,279.4,2706
Sudowoodo,Counter,Rock Slide,10.304,255.4,279.4,2148
Sudowoodo,Rock Throw,Stone Edge,10.298,255.3,278.8,2148
Kabutops,Mud Shot,Water Pulse,10.406,246.8,278.1,2713
Alolan Ninetales,Powder Snow,Ice Beam,10.006,277.3,277.8,2309
Mew,Pound,Flame Charge,9.278,347.7,277.7,3265
Granbull,Snarl,Crunch,10.527,236.8,276.2,2552
Flygon,Mud Shot,Stone Edge,10.148,264.2,276.1,2661
Haunter,Lick,Shadow Punch,12.289,148.8,276.1,1963
Kabutops,Rock Smash,Water Pulse,10.381,246.2,275.4,2713
Mew,Waterfall,Flame Charge,9.258,346.9,275.3,3265
Mew,Charge Beam,Stone Edge,9.254,346.8,274.8,3265
Lunatone,Rock Throw,Moonblast,10.15,262.7,274.7,2327
Mismagius,Sucker Punch,Dark Pulse,10.356,246.8,274.1,2615
Starmie,Tackle,Power Gem,10.395,244,274.1,2584
Ludicolo,Razor Leaf,Blizzard,10.02,272.3,273.9,2323
Tentacruel,Acid,Blizzard,9.627,306.8,273.7,2422
Mew,Struggle Bug,Bulldoze,9.23,345.9,272,3265
Gyarados,Dragon Tail,Twister,9.585,308.8,271.9,3391
Primeape,Counter,Night Slash,10.949,206.9,271.6,2288
Samurott,Fury Cutter,Megahorn,9.962,274.7,271.6,2826
Mismagius,Hex,Dark Pulse,10.329,246.2,271.3,2615
Meganium,Razor Leaf,Earthquake,9.677,298.7,270.7,2410
Absol,Psycho Cut,Thunder,11.285,188.2,270.5,2526
Drapion,Bite,Aqua Tail,9.9,278.8,270.5,2453
Tentacruel,Acid,Sludge Wave,9.596,305.8,270.3,2422
Golduck,Confusion,Bubble Beam,10.176,256.2,270,2450
Manectric,Charge Beam,Thunder,10.988,202.5,268.6,2340
Regice,Rock Smash,Focus Blast,8.734,402.6,268.3,3122
Regirock,Rock Smash,Focus Blast,8.734,402.6,268.3,3122
Floatzel,Waterfall,Swift,10.883,207.5,267.5,2443
Mew,Volt Switch,Energy Ball,9.185,344.2,266.8,3265
Articuno,Frost Breath,Ancient Power,9.11,352.3,266.3,3051
Raichu,Thunder Shock,Thunder Punch,10.794,211.4,265.8,2182
Mew,Struggle Bug,Ancient Power,9.174,343.8,265.5,3265
Alolan Sandslash,Powder Snow,Ice Punch,9.816,280.4,265.2,2432
Armaldo,Fury Cutter,Water Pulse,10.078,259.1,265.2,2848
Drapion,Infestation,Crunch,9.851,277.4,265.2,2453
Mew,Snarl,Low Sweep,9.164,343.4,264.2,3265
Regice,Rock Smash,Earthquake,8.694,400.7,263.3,3122
Starmie,Tackle,Psybeam,10.291,241.6,263.3,2584
Mew,Snarl,Flame Charge,9.148,342.8,262.5,3265
Politoed,Bubble,Blizzard,9.676,289.2,262,2449
Raichu,Thunder Shock,Thunder,10.75,210.5,261.5,2182
Mew,Volt Switch,Gyro Ball,9.135,342.3,260.9,3265
Ninetales,Feint Attack,Flamethrower,9.884,270,260.7,2279
Mew,Charge Beam,Thunder,9.12,341.8,259.3,3265
Raichu,Spark,Thunder Punch,10.725,210,259.1,2182
Magneton,Charge Beam,Flash Cannon,10.746,208.6,258.8,2485
Alolan Ninetales,Feint Attack,Blizzard,9.823,272.2,258,2309
Golduck,Confusion,Ice Beam,10.061,253.3,258,2450
Nidoqueen,Bite,Sludge Wave,9.707,281.1,257.1,2488
Crobat,Bite,Air Cutter,9.742,277.9,257,2646
Regirock,Rock Smash,Zap Cannon,8.633,397.9,256,3122
Grumpig,Charge Beam,Shadow Ball,9.7,280.1,255.7,2369
Rapidash,Low Kick,Drill Run,10.398,227.4,255.6,2461
Lapras,Ice Shard,Skull Bash,9.033,345.9,254.9,2641
Electabuzz,Low Kick,Thunder Punch,10.448,223.3,254.6,2334
Mew,Struggle Bug,Flash Cannon,9.078,340.2,254.5,3265
Mew,Charge Beam,Bulldoze,9.07,339.9,253.6,3265
Politoed,Bubble,Earthquake,9.592,286.7,253,2449
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Starmie,Hidden Power,Ice Beam,10.187,239.2,252.8,2584
Drifblim,Hex,Ominous Wind,9.861,261.8,251,2382
Mew,Charge Beam,Ancient Power,9.047,339,251,3265
Abomasnow,Powder Snow,Outrage,9.848,262.5,250.6,2362
Manectric,Snarl,Flame Burst,10.798,199,250.5,2340
Sceptile,Bullet Seed,Aerial Ace,10.12,241.7,250.5,2757
Pinsir,Bug Bite,Vice Grip,10.069,245,250.2,2959
Muk,Infestation,Dark Pulse,9.386,302.1,249.8,2757
Dusknoir,Hex,Psychic,9.834,262.5,249.7,2388
Armaldo,Struggle Bug,Water Pulse,9.926,255.2,249.5,2848
Ludicolo,Razor Leaf,Ice Beam,9.788,266,249.4,2323
Cloyster,Ice Shard,Aurora Beam,9.663,276.2,249.2,2547
Raichu,Spark,Thunder,10.621,208,249.2,2182
Alolan Ninetales,Powder Snow,Blizzard,9.736,269.8,249,2309
Poliwrath,Bubble,Ice Punch,9.483,290.7,248,2586
Piloswine,Ice Shard,Bulldoze,9.93,253,247.8,2345
Golduck,Water Gun,Cross Chop,9.955,250.7,247.3,2450
Primeape,Karate Chop,Low Sweep,10.694,202.1,247.2,2288
Haunter,Lick,Dark Pulse,11.953,144.7,247.1,1963
Gyarados,Bite,Twister,9.356,301.5,246.9,3391
Gyarados,Dragon Breath,Twister,9.356,301.5,246.9,3391
Mew,Cut,Flame Charge,9.009,337.6,246.9,3265
Jynx,Frost Breath,Draining Kiss,10.473,214.7,246.7,2555
Poliwrath,Rock Smash,Ice Punch,9.459,290,245.4,2586
Carnivine,Bite,Energy Ball,10.476,213,244.8,2159
Sharpedo,Waterfall,Poison Fang,11.779,149.8,244.8,2181
Muk,Lick,Thunder Punch,9.334,300.4,244.3,2757
Mew,Frost Breath,Flame Charge,8.981,336.5,243.8,3265
Relicanth,Zen Headbutt,Hydro Pump,9.04,328.2,242.5,2528
Rapidash,Ember,Heat Wave,10.261,224.4,242.4,2461
Tangrowth,Infestation,Ancient Power,9.246,306.5,242.3,3030
Sudowoodo,Rock Throw,Earthquake,9.937,246.3,241.7,2148
Kingdra,Water Gun,Octazooka,9.598,272.8,241.2,2641
Starmie,Quick Attack,Thunder,10.059,236.2,240.4,2584
Mew,Cut,Low Sweep,8.931,334.7,238.4,3265
Starmie,Hidden Power,Thunder,10.031,235.5,237.7,2584
Starmie,Hidden Power,Thunder,10.031,235.5,237.7,2584
Feraligatr,Ice Fang,Crunch,9.429,282.9,237.2,2857
Lunatone,Confusion,Moonblast,9.784,253.2,237.1,2327
Articuno,Ice Shard,Ancient Power,8.847,342.1,236.9,3051
Lapras,Water Gun,Dragon Pulse,8.866,339.5,236.6,2641
Mew,Volt Switch,Ancient Power,8.91,333.9,236.2,3265
Raichu,Thunder Shock,Skull Bash,10.479,205.2,236.1,2182
Abomasnow,Powder Snow,Energy Ball,9.698,258.5,235.7,2362
Relicanth,Water Gun,Ancient Power,8.976,325.9,235.7,2528
Floatzel,Water Gun,Aqua Jet,10.539,201,235.2,2443
Mew,Rock Smash,Flame Charge,8.901,333.5,235.2,3265
Mew,Frost Breath,Low Sweep,8.896,333.4,234.7,3265
Mew,Volt Switch,Bulldoze,8.892,333.2,234.2,3265
Sharpedo,Bite,Poison Fang,11.634,148,233,2181
Tangela,Infestation,Sludge Bomb,10.055,228.5,232.3,2238
Drifblim,Astonish,Ominous Wind,9.671,256.8,232.2,2382
Relicanth,Zen Headbutt,Aqua Tail,8.937,324.5,231.6,2528
Primeape,Low Kick,Low Sweep,10.52,198.8,231.5,2288
Alolan Raichu,Volt Switch,Thunder Punch,10.379,206.9,231.4,2286
Lapras,Frost Breath,Dragon Pulse,8.816,337.7,231.4,2641
Ludicolo,Bubble,Blizzard,9.584,260.4,229.2,2323
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Starmie,Hidden Power,Power Gem,9.939,233.3,229.1,2584
Ninetales,Fire Spin,Heat Wave,9.562,261.2,228.3,2279
Mew,Charge Beam,Flash Cannon,8.828,330.8,227.6,3265
Mew,Infestation,Flame Charge,8.828,330.8,227.6,3265
Raichu,Charm,Thunder Punch,10.377,203.2,227.1,2182
Ninetales,Ember,Fire Blast,9.539,260.6,226.2,2279
Raichu,Spark,Skull Bash,10.366,203,226.1,2182
Electabuzz,Low Kick,Thunder,10.139,216.7,225.9,2334
Alolan Sandslash,Powder Snow,Gyro Ball,9.428,269.3,225.7,2432
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Porygon2,Hidden Power,Zap Cannon,9.404,271.1,225.4,2711
Sunflora,Bullet Seed,Sludge Bomb,10.247,209.1,224.9,2141
Absol,Psycho Cut,Megahorn,10.775,179.7,224.8,2526
Mew,Volt Switch,Stone Edge,8.794,329.6,224.2,3265
Politoed,Mud Shot,Return,9.303,278,223.8,2449
Dusknoir,Astonish,Psychic,9.565,255.4,223.5,2388
Mew,Rock Smash,Low Sweep,8.785,329.2,223.2,3265
Porygon2,Charge Beam,Zap Cannon,9.373,270.2,222.5,2711
Ninetales,Ember,Solar Beam,9.494,259.3,221.9,2279
Jynx,Pound,Draining Kiss,10.194,209,221.5,2555
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Hidden Power,Psybeam,9.855,231.4,221.5,2584
Starmie,Tackle,Thunder,9.855,231.4,221.4,2584
Crawdaunt,Waterfall,Vice Grip,10.35,197.3,218.8,2474
Mew,Struggle Bug,Flame Charge,8.74,327.5,218.6,3265
Piloswine,Powder Snow,Bulldoze,9.606,244.8,216.9,2345
Drapion,Bite,Fell Stinger,9.338,263,214.1,2453
Nidoqueen,Bite,Stone Edge,9.271,268.5,214,2488
Ludicolo,Bubble,Ice Beam,9.417,255.9,213.7,2323
Mew,Volt Switch,Thunder,8.69,325.7,213.7,3265
Alolan Ninetales,Charm,Psyshock,9.323,258.4,209.4,2309
Mew,Infestation,Low Sweep,8.644,323.9,209.3,3265
Cloyster,Frost Breath,Icy Wind,9.245,264.3,208.8,2547
Cloyster,Frost Breath,Icy Wind,9.245,264.3,208.8,2547
Ninetales,Fire Spin,Psyshock,9.334,255,207.4,2279
Sudowoodo,Counter,Stone Edge,9.565,237.1,207.4,2148
Lapras,Ice Shard,Dragon Pulse,8.561,327.9,205.8,2641
Manectric,Charge Beam,Flame Burst,10.28,189.4,205.8,2340
Primeape,Karate Chop,Night Slash,10.212,193,205.5,2288
Ninetales,Feint Attack,Fire Blast,9.31,254.3,205.2,2279
Grumpig,Extrasensory,Mirror Coat,9.171,264.9,204.3,2369
Floatzel,Water Gun,Swift,10.171,193.9,204,2443
Golduck,Confusion,Cross Chop,9.482,238.8,203.6,2450
Mew,Charge Beam,Flame Charge,8.58,321.5,203.1,3265
Ninetales,Feint Attack,Solar Beam,9.277,253.4,202.3,2279
Kingler,Bubble,Vice Grip,9.783,214.2,200.6,2829
Muk,Infestation,Thunder Punch,8.872,285.5,199.4,2757
Mew,Struggle Bug,Low Sweep,8.528,319.6,198.2,3265
Rapidash,Low Kick,Heat Wave,9.75,213.2,197.6,2461
Raichu,Volt Switch,Thunder Punch,10.016,196.2,197.1,2182
Primeape,Low Kick,Night Slash,10.09,190.7,195.9,2288
Pinsir,Fury Cutter,Vice Grip,9.46,230.2,194.9,2959
Raichu,Charm,Thunder,9.982,195.5,194.4,2182
